"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"11664";"A028726";"GM0689";"2016JJ00";"     203";"     128";"      74";"      27";"      47";"       1"
"11665";"A028726";"GM0689";"2017JJ00";"     204";"     136";"      67";"      29";"      38";"       1"
"11666";"A028726";"GM0689";"2018JJ00";"     205";"     138";"      65";"      20";"      45";"       2"
"11667";"A028726";"GM0689";"2019JJ00";"";"";"";"";"";""
"11668";"A028726";"GM0689";"2020JJ00";"";"";"";"";"";""
"11669";"A028726";"GM0689";"2021JJ00";"";"";"";"";"";""
"11674";"A028726";"GM0784";"2016JJ00";"     504";"     157";"     226";"      66";"     160";"     121"
"11675";"A028726";"GM0784";"2017JJ00";"     471";"     184";"     238";"      62";"     176";"      49"
"11676";"A028726";"GM0784";"2018JJ00";"     416";"     130";"     242";"      66";"     176";"      44"
"11677";"A028726";"GM0784";"2019JJ00";"     359";"     148";"     204";"      82";"     122";"       7"
"11678";"A028726";"GM0784";"2020JJ00";"     339";"     144";"     187";"      73";"     114";"       8"
"11679";"A028726";"GM0784";"2021JJ00";"     378";"     150";"     214";"     100";"     114";"      14"
"11684";"A028726";"GM0511";"2016JJ00";"";"";"";"";"";""
"11685";"A028726";"GM0511";"2017JJ00";"";"";"";"";"";""
"11686";"A028726";"GM0511";"2018JJ00";"";"";"";"";"";""
"11687";"A028726";"GM0511";"2019JJ00";"";"";"";"";"";""
"11688";"A028726";"GM0511";"2020JJ00";"";"";"";"";"";""
"11689";"A028726";"GM0511";"2021JJ00";"";"";"";"";"";""
"11694";"A028726";"GM1924";"2016JJ00";"    1088";"     613";"     383";"     169";"     214";"      92"
"11695";"A028726";"GM1924";"2017JJ00";"    1060";"     538";"     424";"     170";"     254";"      98"
"11696";"A028726";"GM1924";"2018JJ00";"    1079";"     512";"     434";"     173";"     261";"     133"
"11697";"A028726";"GM1924";"2019JJ00";"    1088";"     565";"     512";"     209";"     303";"      11"
"11698";"A028726";"GM1924";"2020JJ00";"    1143";"     629";"     493";"     183";"     310";"      21"
"11699";"A028726";"GM1924";"2021JJ00";"    1045";"     545";"     482";"     176";"     306";"      18"
"11704";"A028726";"GM0664";"2016JJ00";"    1079";"     400";"     526";"     179";"     347";"     153"
"11705";"A028726";"GM0664";"2017JJ00";"    1135";"     385";"     563";"     195";"     368";"     187"
"11706";"A028726";"GM0664";"2018JJ00";"    1093";"     395";"     506";"     139";"     367";"     192"
"11707";"A028726";"GM0664";"2019JJ00";"    1103";"     486";"     558";"     182";"     376";"      59"
"11708";"A028726";"GM0664";"2020JJ00";"    1178";"     476";"     580";"     187";"     393";"     122"
"11709";"A028726";"GM0664";"2021JJ00";"    1005";"     388";"     568";"      99";"     469";"      49"
"11714";"A028726";"GM0785";"2016JJ00";"     296";"     138";"     137";"      88";"      49";"      21"
"11715";"A028726";"GM0785";"2017JJ00";"     265";"     129";"     125";"      74";"      51";"      11"
"11716";"A028726";"GM0785";"2018JJ00";"     300";"     161";"     127";"      70";"      57";"      12"
"11717";"A028726";"GM0785";"2019JJ00";"     320";"     190";"     128";"      83";"      45";"       2"
"11718";"A028726";"GM0785";"2020JJ00";"     299";"     170";"     127";"      69";"      58";"       2"
"11719";"A028726";"GM0785";"2021JJ00";"     302";"     177";"     124";"      81";"      43";"       1"
"11724";"A028726";"GM1942";"2016JJ00";"    1333";"     600";"     595";"     135";"     460";"     138"
"11725";"A028726";"GM1942";"2017JJ00";"    1374";"     560";"     677";"     148";"     529";"     137"
"11726";"A028726";"GM1942";"2018JJ00";"    1305";"     527";"     618";"     148";"     470";"     160"
"11727";"A028726";"GM1942";"2019JJ00";"    1319";"     562";"     728";"     171";"     557";"      29"
"11728";"A028726";"GM1942";"2020JJ00";"    1339";"     583";"     740";"     207";"     533";"      16"
"11729";"A028726";"GM1942";"2021JJ00";"    1317";"     553";"     753";"     184";"     569";"      11"
"11734";"A028726";"GM0512";"2016JJ00";"     750";"     248";"     426";"     191";"     235";"      76"
"11735";"A028726";"GM0512";"2017JJ00";"     766";"     207";"     482";"     219";"     263";"      77"
"11736";"A028726";"GM0512";"2018JJ00";"     694";"     197";"     424";"     163";"     261";"      73"
"11737";"A028726";"GM0512";"2019JJ00";"     741";"     268";"     464";"     196";"     268";"       9"
"11738";"A028726";"GM0512";"2020JJ00";"     892";"     263";"     619";"     204";"     415";"      10"
"11739";"A028726";"GM0512";"2021JJ00";"     721";"     222";"     492";"     130";"     362";"       7"
"11744";"A028726";"GM0513";"2016JJ00";"    1257";"     447";"     649";"     240";"     409";"     161"
"11745";"A028726";"GM0513";"2017JJ00";"    1185";"     412";"     621";"     239";"     382";"     152"
"11746";"A028726";"GM0513";"2018JJ00";"    1128";"     388";"     571";"     201";"     370";"     169"
"11747";"A028726";"GM0513";"2019JJ00";"    1089";"     384";"     697";"     218";"     479";"       8"
"11748";"A028726";"GM0513";"2020JJ00";"    1117";"     401";"     704";"     164";"     540";"      12"
"11749";"A028726";"GM0513";"2021JJ00";"    1097";"     393";"     698";"     189";"     509";"       6"
"11754";"A028726";"GM0693";"2016JJ00";"";"";"";"";"";""
"11755";"A028726";"GM0693";"2017JJ00";"";"";"";"";"";""
"11756";"A028726";"GM0693";"2018JJ00";"";"";"";"";"";""
"11757";"A028726";"GM0693";"2019JJ00";"";"";"";"";"";""
"11758";"A028726";"GM0693";"2020JJ00";"";"";"";"";"";""
"11759";"A028726";"GM0693";"2021JJ00";"";"";"";"";"";""
"11764";"A028726";"GM0365";"2016JJ00";"";"";"";"";"";""
"11765";"A028726";"GM0365";"2017JJ00";"";"";"";"";"";""
"11766";"A028726";"GM0365";"2018JJ00";"";"";"";"";"";""
"11767";"A028726";"GM0365";"2019JJ00";"";"";"";"";"";""
"11768";"A028726";"GM0365";"2020JJ00";"";"";"";"";"";""
"11769";"A028726";"GM0365";"2021JJ00";"";"";"";"";"";""
"11774";"A028726";"GM0786";"2016JJ00";"     159";"      93";"      56";"      17";"      39";"      10"
"11775";"A028726";"GM0786";"2017JJ00";"     153";"      80";"      65";"      19";"      46";"       8"
"11776";"A028726";"GM0786";"2018JJ00";"     220";"      80";"      59";"      12";"      47";"      81"
"11777";"A028726";"GM0786";"2019JJ00";"     203";"      76";"      47";"      13";"      34";"      80"
"11778";"A028726";"GM0786";"2020JJ00";"     211";"      75";"      59";"      15";"      44";"      77"
"11779";"A028726";"GM0786";"2021JJ00";"     250";"      84";"      90";"      57";"      33";"      76"
"11784";"A028726";"GM0518";"2016JJ00";"   22812";"    6031";"   12463";"    2546";"    9917";"    4318"
"11785";"A028726";"GM0518";"2017JJ00";"   22023";"    6308";"   12484";"    2799";"    9685";"    3231"
"11786";"A028726";"GM0518";"2018JJ00";"   19744";"    6100";"   11009";"    1938";"    9071";"    2635"
"11787";"A028726";"GM0518";"2019JJ00";"   19928";"    7102";"   12206";"    2817";"    9389";"     620"
"11788";"A028726";"GM0518";"2020JJ00";"   19956";"    6813";"   12477";"    2844";"    9633";"     666"
"11789";"A028726";"GM0518";"2021JJ00";"   20622";"    6694";"   13547";"    3419";"   10128";"     381"
"11794";"A028726";"GM0241";"2016JJ00";"";"";"";"";"";""
"11795";"A028726";"GM0241";"2017JJ00";"";"";"";"";"";""
"11796";"A028726";"GM0241";"2018JJ00";"";"";"";"";"";""
"11797";"A028726";"GM0241";"2019JJ00";"";"";"";"";"";""
"11798";"A028726";"GM0241";"2020JJ00";"";"";"";"";"";""
"11799";"A028726";"GM0241";"2021JJ00";"";"";"";"";"";""
"11804";"A028726";"GM0014";"2016JJ00";"    4285";"    1128";"    2847";"    1407";"    1440";"     310"
"11805";"A028726";"GM0014";"2017JJ00";"    4247";"     996";"    2935";"    1394";"    1541";"     316"
"11806";"A028726";"GM0014";"2018JJ00";"    3997";"    1017";"    2677";"    1225";"    1452";"     303"
"11807";"A028726";"GM0014";"2019JJ00";"    4865";"    1289";"    3462";"    1462";"    2000";"     114"
"11808";"A028726";"GM0014";"2020JJ00";"    4904";"    1323";"    3406";"    1319";"    2087";"     175"
"11809";"A028726";"GM0014";"2021JJ00";"    5077";"    1253";"    3793";"    1538";"    2255";"      31"
"11814";"A028726";"GM0015";"2016JJ00";"     141";"      76";"      55";"      25";"      30";"      10"
"11815";"A028726";"GM0015";"2017JJ00";"     151";"      77";"      66";"      33";"      33";"       8"
"11816";"A028726";"GM0015";"2018JJ00";"     152";"      91";"      54";"      35";"      19";"       7"
"11817";"A028726";"GM0015";"2019JJ00";"";"";"";"";"";""
"11818";"A028726";"GM0015";"2020JJ00";"";"";"";"";"";""
"11819";"A028726";"GM0015";"2021JJ00";"";"";"";"";"";""
"11824";"A028726";"GM1729";"2016JJ00";"     588";"     248";"     190";"      25";"     165";"     150"
"11825";"A028726";"GM1729";"2017JJ00";"     562";"     240";"     181";"      29";"     152";"     141"
"11826";"A028726";"GM1729";"2018JJ00";"     581";"     214";"     215";"      31";"     184";"     152"
"11827";"A028726";"GM1729";"2019JJ00";"     569";"     278";"     287";"      36";"     251";"       4"
"11828";"A028726";"GM1729";"2020JJ00";"     569";"     272";"     293";"      32";"     261";"       4"
"11829";"A028726";"GM1729";"2021JJ00";"     537";"     260";"     272";"      26";"     246";"       5"
"11834";"A028726";"GM0158";"2016JJ00";"     402";"     195";"     128";"      41";"      87";"      79"
"11835";"A028726";"GM0158";"2017JJ00";"     420";"     191";"     132";"      42";"      90";"      97"
"11836";"A028726";"GM0158";"2018JJ00";"     475";"     219";"     168";"      41";"     127";"      88"
"11837";"A028726";"GM0158";"2019JJ00";"     478";"     254";"     218";"      97";"     121";"       6"
"11838";"A028726";"GM0158";"2020JJ00";"     505";"     264";"     236";"     122";"     114";"       5"
"11839";"A028726";"GM0158";"2021JJ00";"     554";"     265";"     287";"     177";"     110";"       2"
"11844";"A028726";"GM0788";"2016JJ00";"     350";"     102";"      99";"      18";"      81";"     149"
"11845";"A028726";"GM0788";"2017JJ00";"     288";"     116";"     133";"      16";"     117";"      39"
"11846";"A028726";"GM0788";"2018JJ00";"     244";"      89";"     106";"      15";"      91";"      49"
"11847";"A028726";"GM0788";"2019JJ00";"     266";"     107";"     157";"      45";"     112";"       2"
"11848";"A028726";"GM0788";"2020JJ00";"     205";"      88";"     106";"       8";"      98";"      11"
"11849";"A028726";"GM0788";"2021JJ00";"";"";"";"";"";""
"11854";"A028726";"GM0392";"2016JJ00";"    2973";"    1286";"    1426";"     515";"     911";"     261"
"11855";"A028726";"GM0392";"2017JJ00";"    2952";"    1151";"    1591";"     655";"     936";"     210"
"11856";"A028726";"GM0392";"2018JJ00";"    3174";"    1274";"    1697";"     644";"    1053";"     203"
"11857";"A028726";"GM0392";"2019JJ00";"    3310";"    1355";"    1933";"     706";"    1227";"      22"
"11858";"A028726";"GM0392";"2020JJ00";"    3206";"    1270";"    1914";"     631";"    1283";"      22"
"11859";"A028726";"GM0392";"2021JJ00";"    3635";"    1345";"    2276";"     968";"    1308";"      14"
"11864";"A028726";"GM0393";"2016JJ00";"      95";"      49";"      38";"       6";"      32";"       8"
"11865";"A028726";"GM0393";"2017JJ00";"     100";"      50";"      43";"      17";"      26";"       7"
"11866";"A028726";"GM0393";"2018JJ00";"      99";"      50";"      44";"      20";"      24";"       5"
"11867";"A028726";"GM0393";"2019JJ00";"";"";"";"";"";""
"11868";"A028726";"GM0393";"2020JJ00";"";"";"";"";"";""
"11869";"A028726";"GM0393";"2021JJ00";"";"";"";"";"";""
"11874";"A028726";"GM0394";"2016JJ00";"    2170";"     936";"     903";"     298";"     605";"     331"
"11875";"A028726";"GM0394";"2017JJ00";"    1876";"     853";"     817";"     222";"     595";"     206"
"11876";"A028726";"GM0394";"2018JJ00";"    1885";"     841";"     878";"     267";"     611";"     166"
"11877";"A028726";"GM0394";"2019JJ00";"    2134";"     955";"    1160";"     379";"     781";"      19"
"11878";"A028726";"GM0394";"2020JJ00";"    2089";"     945";"    1122";"     402";"     720";"      22"
"11879";"A028726";"GM0394";"2021JJ00";"    2100";"     983";"    1110";"     358";"     752";"       7"
"11884";"A028726";"GM1655";"2016JJ00";"     488";"     248";"     208";"     115";"      93";"      32"
"11885";"A028726";"GM1655";"2017JJ00";"     532";"     228";"     277";"     158";"     119";"      27"
"11886";"A028726";"GM1655";"2018JJ00";"     481";"     197";"     259";"     121";"     138";"      25"
"11887";"A028726";"GM1655";"2019JJ00";"     487";"     252";"     232";"     127";"     105";"       3"
"11888";"A028726";"GM1655";"2020JJ00";"     463";"     225";"     233";"     121";"     112";"       5"
"11889";"A028726";"GM1655";"2021JJ00";"     473";"     250";"     218";"      98";"     120";"       5"
"11894";"A028726";"GM0160";"2016JJ00";"     898";"     452";"     356";"     156";"     200";"      90"
"11895";"A028726";"GM0160";"2017JJ00";"     861";"     394";"     370";"     146";"     224";"      97"
"11896";"A028726";"GM0160";"2018JJ00";"     820";"     378";"     363";"     113";"     250";"      79"
"11897";"A028726";"GM0160";"2019JJ00";"     812";"     412";"     345";"     133";"     212";"      55"
"11898";"A028726";"GM0160";"2020JJ00";"     846";"     442";"     355";"     153";"     202";"      49"
"11899";"A028726";"GM0160";"2021JJ00";"     896";"     408";"     475";"     184";"     291";"      13"
"11904";"A028726";"GM0243";"2016JJ00";"     628";"     209";"     347";"     121";"     226";"      72"
"11905";"A028726";"GM0243";"2017JJ00";"     674";"     206";"     314";"     108";"     206";"     154"
"11906";"A028726";"GM0243";"2018JJ00";"     671";"     188";"     346";"     112";"     234";"     137"
"11907";"A028726";"GM0243";"2019JJ00";"     597";"     203";"     358";"     134";"     224";"      36"
"11908";"A028726";"GM0243";"2020JJ00";"     642";"     238";"     377";"     141";"     236";"      27"
"11909";"A028726";"GM0243";"2021JJ00";"     757";"     249";"     506";"     236";"     270";"       2"
"11914";"A028726";"GM0523";"2016JJ00";"     282";"     150";"     102";"      47";"      55";"      30"
"11915";"A028726";"GM0523";"2017JJ00";"     318";"     160";"     126";"      62";"      64";"      32"
"11916";"A028726";"GM0523";"2018JJ00";"     282";"     110";"     134";"      65";"      69";"      38"
"11917";"A028726";"GM0523";"2019JJ00";"     298";"     156";"     128";"      61";"      67";"      14"
"11918";"A028726";"GM0523";"2020JJ00";"     368";"     204";"     156";"      76";"      80";"       8"
"11919";"A028726";"GM0523";"2021JJ00";"     343";"     146";"     196";"     100";"      96";"       1"
"11924";"A028726";"GM0017";"2016JJ00";"     370";"     174";"     186";"      62";"     124";"      10"
"11925";"A028726";"GM0017";"2017JJ00";"     350";"     159";"     180";"      49";"     131";"      11"
"11926";"A028726";"GM0017";"2018JJ00";"     392";"     162";"     218";"      77";"     141";"      12"
"11927";"A028726";"GM0017";"2019JJ00";"";"";"";"";"";""
"11928";"A028726";"GM0017";"2020JJ00";"";"";"";"";"";""
"11929";"A028726";"GM0017";"2021JJ00";"";"";"";"";"";""
"11934";"A028726";"GM0395";"2016JJ00";"";"";"";"";"";""
"11935";"A028726";"GM0395";"2017JJ00";"";"";"";"";"";""
"11936";"A028726";"GM0395";"2018JJ00";"";"";"";"";"";""
"11937";"A028726";"GM0395";"2019JJ00";"";"";"";"";"";""
"11938";"A028726";"GM0395";"2020JJ00";"";"";"";"";"";""
"11939";"A028726";"GM0395";"2021JJ00";"";"";"";"";"";""
"11944";"A028726";"GM0072";"2016JJ00";"     364";"     174";"     175";"      61";"     114";"      15"
"11945";"A028726";"GM0072";"2017JJ00";"     363";"     166";"     177";"      79";"      98";"      20"
"11946";"A028726";"GM0072";"2018JJ00";"     459";"     195";"     251";"     151";"     100";"      13"
"11947";"A028726";"GM0072";"2019JJ00";"     401";"     187";"     210";"     107";"     103";"       4"
"11948";"A028726";"GM0072";"2020JJ00";"     493";"     181";"     308";"     185";"     123";"       4"
"11949";"A028726";"GM0072";"2021JJ00";"     526";"     186";"     335";"     197";"     138";"       5"
"11954";"A028726";"GM0244";"2016JJ00";"     308";"      94";"     119";"      71";"      48";"      95"
