"ID";"Geslacht";"RegioS";"Perioden";"BevolkingOp1Januari_1";"Bevolkingsdichtheid_2";"LevendGeborenKinderen_3";"LevendGeborenKinderenRelatief_4";"Overledenen_5";"OverledenenRelatief_6";"Geboorteoverschot_7";"TotaalVestiging_8";"TotaalVestigingRelatief_9";"Immigratie_10";"UitAndereGemeente_11";"TotaalVertrekInclusiefCorrecties_12";"TotaalVertrekInclusiefCoRelatief_13";"EmigratieInclusiefAdministratieveC_14";"SaldoAdministratieveCorrecties_15";"NaarAndereGemeente_16";"VestigingsoverschotInclusiefCorrecties_17";"TotaleGroei_18";"TotaleGroeiRelatief_19";"BevolkingOp31December_20"
"135358";"3000   ";"GM0850";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135415";"3000   ";"GM0180";"2016JJ00";"    8480";"       .";"     119";"       .";"      57";"       .";"      62";"     274";"       .";"      17";"     257";"     267";"       .";"      24";"       0";"     243";"       7";"      69";"       .";"    8549"
"135416";"3000   ";"GM0180";"2017JJ00";"    8549";"       .";"     123";"       .";"      70";"       .";"      53";"     311";"       .";"      21";"     290";"     289";"       .";"      20";"      -5";"     269";"      22";"      75";"       .";"    8624"
"135417";"3000   ";"GM0180";"2018JJ00";"    8624";"       .";"     130";"       .";"      70";"       .";"      60";"     340";"       .";"      38";"     302";"     283";"       .";"      25";"      -3";"     258";"      57";"     119";"       .";"    8743"
"135418";"3000   ";"GM0180";"2019JJ00";"    8743";"       .";"     135";"       .";"      64";"       .";"      71";"     281";"       .";"      34";"     247";"     318";"       .";"      24";"      -7";"     294";"     -37";"      34";"       .";"    8777"
"135419";"3000   ";"GM0180";"2020JJ00";"    8777";"       .";"     134";"       .";"      60";"       .";"      74";"     294";"       .";"      35";"     259";"     288";"       .";"      17";"      -7";"     271";"       6";"      80";"       .";"    8857"
"135476";"3000   ";"GM0714";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135477";"3000   ";"GM0714";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135478";"3000   ";"GM0714";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135479";"3000   ";"GM0714";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135480";"3000   ";"GM0714";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135537";"3000   ";"GM0092";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135538";"3000   ";"GM0092";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135539";"3000   ";"GM0092";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135540";"3000   ";"GM0092";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135541";"3000   ";"GM0092";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135598";"3000   ";"GM0532";"2016JJ00";"   10826";"       .";"     117";"       .";"      83";"       .";"      34";"     530";"       .";"      71";"     459";"     554";"       .";"      53";"      -3";"     501";"     -24";"      11";"       .";"   10837"
"135599";"3000   ";"GM0532";"2017JJ00";"   10837";"       .";"     115";"       .";"      96";"       .";"      19";"     568";"       .";"      58";"     510";"     528";"       .";"      53";"     -10";"     475";"      40";"      58";"       .";"   10895"
"135600";"3000   ";"GM0532";"2018JJ00";"   10895";"       .";"     113";"       .";"     106";"       .";"       7";"     531";"       .";"      57";"     474";"     522";"       .";"      43";"      -3";"     479";"       9";"      17";"       .";"   10912"
"135601";"3000   ";"GM0532";"2019JJ00";"   10912";"       .";"     114";"       .";"     101";"       .";"      13";"     529";"       .";"      85";"     444";"     527";"       .";"      58";"      -9";"     469";"       2";"      14";"       .";"   10926"
"135602";"3000   ";"GM0532";"2020JJ00";"   10926";"       .";"     101";"       .";"     105";"       .";"      -4";"     559";"       .";"      93";"     466";"     521";"       .";"      65";"     -15";"     456";"      38";"      33";"       .";"   10959"
"135659";"3000   ";"GM0041";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135660";"3000   ";"GM0041";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135661";"3000   ";"GM0041";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135662";"3000   ";"GM0041";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135663";"3000   ";"GM0041";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135720";"3000   ";"GM0851";"2016JJ00";"   11823";"       .";"     119";"       .";"     109";"       .";"      10";"    1016";"       .";"     617";"     399";"     643";"       .";"     213";"    -131";"     430";"     373";"     382";"       .";"   12205"
"135721";"3000   ";"GM0851";"2017JJ00";"   12205";"       .";"      98";"       .";"     120";"       .";"     -22";"    1516";"       .";"    1045";"     471";"     989";"       .";"     475";"    -329";"     514";"     527";"     506";"       .";"   12711"
"135722";"3000   ";"GM0851";"2018JJ00";"   12711";"       .";"      99";"       .";"     121";"       .";"     -22";"    1405";"       .";"     878";"     527";"    1249";"       .";"     758";"    -408";"     491";"     156";"     134";"       .";"   12845"
"135723";"3000   ";"GM0851";"2019JJ00";"   12845";"       .";"     130";"       .";"     136";"       .";"      -6";"     916";"       .";"     391";"     525";"    1301";"       .";"     815";"    -456";"     486";"    -385";"    -391";"       .";"   12454"
"135724";"3000   ";"GM0851";"2020JJ00";"   12454";"       .";"     100";"       .";"     124";"       .";"     -24";"     740";"       .";"     229";"     511";"     760";"       .";"     262";"     -83";"     498";"     -20";"     -47";"       .";"   12407"
"135781";"3000   ";"GM1376";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135782";"3000   ";"GM1376";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135783";"3000   ";"GM1376";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135784";"3000   ";"GM1376";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135785";"3000   ";"GM1376";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135842";"3000   ";"GM0280";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135843";"3000   ";"GM0280";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135844";"3000   ";"GM0280";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135845";"3000   ";"GM0280";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135846";"3000   ";"GM0280";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135903";"3000   ";"GM0181";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135904";"3000   ";"GM0181";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135905";"3000   ";"GM0181";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135906";"3000   ";"GM0181";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135907";"3000   ";"GM0181";"2020JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"135964";"3000   ";"GM1708";"2016JJ00";"   21669";"       .";"     222";"       .";"     202";"       .";"      20";"     876";"       .";"      78";"     798";"     779";"       .";"      69";"      -5";"     710";"      97";"     118";"       .";"   21787"
"135965";"3000   ";"GM1708";"2017JJ00";"   21787";"       .";"     241";"       .";"     195";"       .";"      46";"     972";"       .";"      80";"     892";"     789";"       .";"      72";"     -11";"     717";"     183";"     229";"       .";"   22016"
"135966";"3000   ";"GM1708";"2018JJ00";"   22016";"       .";"     217";"       .";"     213";"       .";"       4";"     993";"       .";"     123";"     870";"     879";"       .";"      42";"       7";"     837";"     114";"     122";"       .";"   22138"
"135967";"3000   ";"GM1708";"2019JJ00";"   22138";"       .";"     218";"       .";"     238";"       .";"     -20";"    1002";"       .";"      99";"     903";"     886";"       .";"      72";"     -12";"     814";"     116";"      95";"       .";"   22233"
"135968";"3000   ";"GM1708";"2020JJ00";"   22233";"       .";"     208";"       .";"     247";"       .";"     -39";"    1063";"       .";"      93";"     970";"     934";"       .";"      65";"     -13";"     869";"     129";"      91";"       .";"   22324"
"136025";"3000   ";"GM0182";"2016JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"136026";"3000   ";"GM0182";"2017JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"136027";"3000   ";"GM0182";"2018JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"136028";"3000   ";"GM0182";"2019JJ00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
